Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (1.6%, 1.9%)",0.1,"(25.8%, 71.3%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (4.2%, 3.7%)",0.1,"(28.1%, 73.1%)"
2019-01-08T11:45:55Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (4.7%, 3.7%)",0.1,"(31.5%, 65.3%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (4.2%, 1.9%)",0.1,"(32.3%, 71.3%)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (6.8%, 3.7%)",0.1,"(32.6%, 67.6%)"
2019-01-08T11:45:55Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (3.6%, 1.9%)",0.1,"(32.6%, 65.3%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (7.8%, 4.6%)",0.1,"(32.6%, 63.0%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-3.6%, -1.9%)",0.1,"(28.9%, 64.8%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (3.6%, 1.9%)",0.1,"(32.6%, 63.0%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (-0.5%, 0.0%)",0.1,"(31.8%, 71.3%)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (-0.5%, 0.0%)",0.1,"(32.0%, 67.6%)"
2019-01-08T11:45:55Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (-0.5%, 0.0%)",0.1,"(32.0%, 65.3%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-0.5%, 0.0%)",0.1,"(32.0%, 63.0%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (-0.5%, 0.0%)",0.1,"(31.2%, 71.3%)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (0.5%, 0.0%)",0.1,"(31.5%, 67.6%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (-0.5%, -0.9%)",0.1,"(30.7%, 72.2%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-0.5%, 0.0%)",0.1,"(31.5%, 63.0%)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (-3.6%, -1.9%)",0.1,"(28.9%, 69.4%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (-2.1%, -0.9%)",0.1,"(28.6%, 73.1%)"
2019-01-08T11:45:55Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (-2.6%, -1.9%)",0.1,"(29.4%, 67.1%)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (0.5%, 0.0%)",0.1,"(29.4%, 69.4%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (0.5%, 0.0%)",0.1,"(29.2%, 73.1%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-2.1%, -1.9%)",0.1,"(29.4%, 64.8%)"
2019-01-08T11:45:55Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (0.5%, 0.9%)",0.1,"(29.9%, 66.2%)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (0.5%, 0.9%)",0.1,"(29.9%, 68.5%)"
2019-01-08T11:45:55Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (0.5%, 0.9%)",0.1,"(29.7%, 72.2%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (1.6%, 0.9%)",0.1,"(31.0%, 63.9%)"
2019-01-08T11:45:55Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (1.0%, 0.0%)",0.1,"(31.0%, 66.2%)"
2019-01-08T11:45:55Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (1.0%, 0.0%)",0.1,"(31.0%, 68.5%)"
2019-01-08T11:45:55Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-1.0%, 0.0%)",0.1,"(29.9%, 63.9%)"
2019-01-08T11:45:56Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (-12.0%, -5.6%)",0.1,"(17.7%, 77.8%)"
2019-01-08T11:45:56Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (-12.0%, -5.6%)",0.1,"(19.0%, 71.8%)"
2019-01-08T11:45:56Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-10.9%, -5.6%)",0.1,"(19.0%, 69.4%)"
2019-01-08T11:45:56Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (0.5%, 0.0%)",0.1,"(18.2%, 77.8%)"
2019-01-08T11:45:56Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (-12.5%, -5.6%)",0.1,"(18.5%, 74.1%)"
2019-01-08T11:45:56Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (-0.5%, 0.0%)",0.1,"(18.5%, 71.8%)"
2019-01-08T11:45:56Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-0.5%, 0.0%)",0.1,"(18.5%, 69.4%)"
2019-01-08T11:45:56Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (-1.0%, -0.9%)",0.1,"(18.0%, 74.1%)"
2019-01-08T11:45:56Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-0.5%, 0.0%)",0.1,"(18.0%, 69.4%)"
2019-01-08T11:45:56Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (-0.5%, -0.9%)",0.1,"(17.7%, 78.7%)"
2019-01-08T11:45:56Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,"delta (0.5%, 0.0%)",0.1,"(18.0%, 75.0%)"
2019-01-08T11:45:56Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (-0.5%, -0.9%)",0.1,"(18.0%, 72.7%)"
2019-01-08T11:45:56Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (0.0%, -0.9%)",0.1,"(18.0%, 70.4%)"
2019-01-08T11:45:56Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (-0.5%, 0.0%)",0.1,"(17.2%, 78.7%)"
2019-01-08T11:45:56Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (-0.5%, 0.0%)",0.1,"(17.4%, 72.7%)"
2019-01-08T11:45:56Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,"delta (-0.5%, 0.0%)",0.1,"(17.4%, 70.4%)"
2019-01-08T11:45:56Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,"delta (0.5%, 0.9%)",0.1,"(18.0%, 71.8%)"
2019-01-08T11:45:56Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,"delta (1.6%, 0.9%)",0.1,"(18.8%, 77.8%)"
